"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"강서구","C251001(A1073)_화곡1동 343-19","방범","37.53091158227016","126.84542953873058","1","2021-01-29"
"강서구","C251001(A1073)_화곡1동343-19(보조1) 곰달래로19나길 40방향","방범","37.530922","126.84543","1","2021-01-29"
"강서구","C281047_화곡4동 788-28(고정2) - 곰달래로 방향","방범","37.5310148","126.860887","1","2021-01-29"
"강서구","C281047_화곡4동 788-28(고정1) - 곰달래로56길 8 방향","방범","37.53101483499248","126.86088758204755","1","2021-01-29"
"강서구","C301005(A1127)_화곡8동 391-52","방범","37.53112354578341","126.8499435666492","1","2021-01-29"
"강서구","C251007(A2033)화곡1동343-64","방범","37.5311618","126.846448","1","2021-01-29"
"강서구","C281005(A1101)_화곡4동 794-27","방범","37.531178","126.8603","1","2021-01-29"
"강서구","C281005(A1101)_화곡4동 794-27(보조1) 두레어린이공원 방향","방범","37.531178","126.8603","1","2021-01-29"
"강서구","C281016(A8019)_화곡4동 848-2(보조1) 국회대로 곰달래아파트 방향","방범","37.531271138599706","126.85797525166948","1","2021-01-29"
"강서구","C281043_화곡4동 787-22(고정2) - 홍영그레이스 아파트 방향","방범","37.5312746","126.861395","1","2021-01-29"
"강서구","C281043_화곡4동 787-22(고정3) - 달빛공원 방향","방범","37.5312746","126.861395","1","2021-01-29"
"강서구","C281043_화곡4동 787-22(고정1) - 두레 어린이공원 방향","방범","37.531274683197324","126.86139507114244","1","2021-01-29"
"강서구","C281016(A8019)_화곡4동 848-2","방범","37.53127978472819","126.85794048856808","1","2021-01-29"
"강서구","C251043(A7009)[경찰방범]_화곡1동 355-12","방범","37.531303","126.83867","1","2021-01-29"
"강서구","C281015_화곡4동 783-23","방범","37.531307","126.8625","1","2021-01-29"
"강서구","C301019(A8022)_화곡8동 342-68","방범","37.53135","126.848526","1","2021-01-29"
"강서구","C281042_화곡4동 784-25(고정2) - 달빛공원 방향","방범","37.5313542","126.861932","1","2021-01-29"
"강서구","C281042_화곡4동 784-25(고정1) - 두레어린이공원 방향","방범","37.53135429392491","126.86193265886061","1","2021-01-29"
"강서구","C251113_화곡1동 424-80(고정2)","방범","37.5314172","126.840519","1","2021-01-29"
"강서구","C251113_화곡1동 424-80(고정1)","방범","37.53141729159794","126.84051914172497","1","2021-01-29"
"강서구","C301048_화곡8동 159-7(고정2) - 후암아트빌 방향","방범","37.5314241","126.851333","1","2021-01-29"
"강서구","C301048_화곡8동 159-7(고정1) - 곰달래로 방향","방범","37.53142412406008","126.85133307714791","1","2021-01-29"
"강서구","C251051_화곡동 355-55(고정1) 필마공원방향","방범","37.531475687488474","126.8382885809172","1","2021-01-29"
"강서구","C251044[경찰방범]화곡1동 424-65","방범","37.531525","126.84092","1","2021-01-29"
"강서구","C251022(A3036)_화곡1동 424-58","방범","37.531536","126.8397","1","2021-01-29"
"강서구","C261030_화곡2동 872-6(고정2)","방범","37.5315554","126.851858","1","2021-01-29"
"강서구","C261030_화곡2동 872-6(고정3)","방범","37.5315554","126.851858","1","2021-01-29"
"강서구","C261030_화곡2동 872-6(고정1) 곰달래로 33길 12-7 방향","방범","37.531555449328366","126.85185822972184","1","2021-01-29"
"강서구","C301028_화곡8동 342-16(고정1) 강서로 12길 15-15 대안빌라 방향","방범","37.53163051715865","126.84789342475503","1","2021-01-29"
"강서구","C301028_화곡8동 342-16(고정2) 강서로 12길 14-8 목원주택 방향","방범","37.53163051715865","126.84789342475503","1","2021-01-29"
"강서구","C281033_화곡4동 795-5(고정3) 등촌로3길 37 방향","방범","37.53166220895114","126.86152860737671","1","2021-01-29"
"강서구","C281033_화곡4동 795-5(고정2) 블루힐 빌라(곰달래로56길 10)방향","방범","37.531666715479716","126.86152856896004","1","2021-01-29"
"강서구","C281033_화곡4동 795-5(고정1) 흥영그레이스빌 (곰달래로 58길 7-8)방향","방범","37.53167347527258","126.86152851133504","1","2021-01-29"
"강서구","C251057_화곡1동 424-124","방범","37.53171171454984","126.84141028574946","1","2021-01-29"
"강서구","C251057_화곡1동 424-124(보조1) 버들공원방향","방범","37.53171171454984","126.84141028574946","1","2021-01-29"
"강서구","C281032_화곡4동 780-12(고정2) 곰달래로 방향","방범","37.53177043675511","126.8619577726367","1","2021-01-29"
"강서구","C281032_화곡4동 780-12(고정1) 국회대로 방향","방범","37.53177721183523","126.86196054444573","1","2021-01-29"
"강서구","I306001_화곡8동 341-74 (까치산역 2번출구)","방범","37.531796","126.84689","1","2021-01-29"
"강서구","C251009(A2035)_화곡1동 346-85","방범","37.5318","126.84325","1","2021-01-29"
"강서구","C251009(A2035)_화곡1동 346-85(보조1) 화곡동교회방향","방범","37.5318","126.84325","1","2021-01-29"
"강서구","C261021_화곡2동 859-7","방범","37.53180211239603","126.8541055678259","1","2021-01-29"
"강서구","C261031_화곡2동 861-33(고정1) 한솔빌리지(곰달래로37길 12-8)방향","방범","37.531835070458435","126.8547758814623","1","2021-01-29"
"강서구","C281024_화곡4동 781-10 올레포자 옆(고정1) 흥영그레이스빌 (곰달래로 58길 7-8)방향","방범","37.531842089186284","126.86312575740713","1","2021-01-29"
"강서구","C281024_화곡4동 781-10 올레포자 옆(고정2) 곰달래지구대 방향","방범","37.531842089186284","126.86312575740713","1","2021-01-29"
"강서구","C281024_화곡4동 781-10 올레포자 옆(고정3) 달빛공원 방향","방범","37.531842089186284","126.86312575740713","1","2021-01-29"
"강서구","C251080_화곡1동 343-30(고정1) 천사어린이집 방향","방범","37.53186635164439","126.84531084288173","1","2021-01-29"
"강서구","C251059_화곡1동 346-72(고정1) 곰달래로19나길 24방향","방범","37.53186846164005","126.84366121040081","1","2021-01-29"
"강서구","C251059_화곡1동 346-72(고정2) 곰달래로19길 31방향","방범","37.53186846164005","126.84366121040081","1","2021-01-29"
"강서구","C251067_화곡1동 343-30(고정1) 까치산역방향","방범","37.531875996438295","126.84583139155906","1","2021-01-29"
"강서구","C251067_화곡1동 343-30(고정2) 강서로13길 26방향","방범","37.531875996438295","126.84583139155906","1","2021-01-29"
"강서구","C251067_화곡1동 343-30(고정3) 곰달래로23길 115방향","방범","37.531875996438295","126.84583139155906","1","2021-01-29"
"강서구","C251008(A2034)_화곡1동 346-26","방범","37.531933","126.84485","1","2021-01-29"
"강서구","C251008(A2034)_화곡1동 346-26(보조1) 수잔나어린이집방향","방범","37.531933","126.84485","1","2021-01-29"
"강서구","P253007_화곡1동 346-26(다운어린이공원)(보조1)","방범","37.5319593","126.844531","1","2021-01-29"
"강서구","P253007_화곡1동 346-26(다운어린이공원)(보조2)","방범","37.5319593","126.844531","1","2021-01-29"
"강서구","P253007_화곡1동 346-26(다운어린이공원)","방범","37.53195932903061","126.84453140048487","1","2021-01-29"
"강서구","C301020_화곡동 341-43(고정1) - 강서로 12길 15-24 방향","방범","37.532006","126.847704","1","2021-01-29"
"강서구","C251018(A2044)화곡1동 424-34","방범","37.532043","126.84133","1","2021-01-29"
"강서구","C261014(A4020)_화곡2동 834-6","방범","37.53208","126.8563","1","2021-01-29"
"강서구","C261014(A4020)_화곡2동 834-6(보조1) 서울 제일교회 방향","방범","37.53208","126.8563","1","2021-01-29"
"강서구","C301039_화곡8동 392-23(고정1) 배다리공원 방향","방범","37.532127174793764","126.85030835466102","1","2021-01-29"
"강서구","C301046_화곡8동 341-89(고정1) 곰달래로 방향","방범","37.5321280496063","126.84903505532438","1","2021-01-29"
"강서구","C301003(A1125)_화곡8동 159-55","방범","37.53214457511146","126.85080903194047","1","2021-01-29"
"강서구","C251056_화곡1동 422-6","방범","37.532148865429924","126.84221851877596","1","2021-01-29"
"강서구","C251056_화곡1동 422-6(보조1) 곰달래로19길 30방향","방범","37.532148865429924","126.84221851877596","1","2021-01-29"
"강서구","C261006(A1082)_화곡2동 869-39","방범","37.5321527314983","126.85352814775312","1","2021-01-29"
"강서구","C301046_화곡8동 341-89(고정2) 화곡8동 주민센터 방향","방범","37.53217530564911","126.84902332643577","1","2021-01-29"
"강서구","C301033_화곡8동 392-23(고정1) 곰달래로 방향","방범","37.53218457063659","126.85029653861446","1","2021-01-29"
"강서구","C301033_화곡8동 392-23(고정2) 곰달래로 27길 48 나래쉐르빌 방향","방범","37.53218463290152","126.85030785623213","1","2021-01-29"
"강서구","C251094_화곡1동 347-12(고정2) - 다운공원 방향","방범","37.5322065","126.843163","1","2021-01-29"
"강서구","C251094_화곡1동 347-12(고정3) - 귀빈주택 방향","방범","37.5322065","126.843163","1","2021-01-29"
"강서구","C251094_화곡1동 347-12(고정1) - 오화주택 방향","방범","37.53220657854453","126.8431636062834","1","2021-01-29"
"강서구","C261031_화곡2동 861-33(고정3) 곰달래로 방향","방범","37.53226930051674","126.85465329975982","1","2021-01-29"
"강서구","C261031_화곡2동 870-27(고정2) 골말어린이공원 방향","방범","37.532282773696465","126.8546446950346","1","2021-01-29"
"강서구","C251069_화곡1동 359-40(고정1) 월정로28가길 19-20방향","방범","37.53230858273898","126.83813691553486","1","2021-01-29"
"강서구","C281021_화곡4동 839-6","방범","37.53233138319127","126.85901875419917","1","2021-01-29"
"강서구","C281021_화곡4동 839-6(보조1) 곰달래로51길 14 달님별님 어린이집 방향","방범","37.53233138319127","126.85901875419917","1","2021-01-29"
"강서구","C251053_화곡1동 359-101(고정1) 월정로28가길 19-33방향","방범","37.53239","126.83746","1","2021-01-29"
"강서구","C251053_화곡1동 359-101(고정2) 월성약국방향","방범","37.53239","126.83746","1","2021-01-29"
"강서구","C261022_화곡2동 864-45(고정1) 신정초등학교 방향","방범","37.53240156890729","126.85535388802923","1","2021-01-29"
"강서구","C261022_화곡2동 864-45(고정2) 성석교회 방향","방범","37.53240156890729","126.85535388802923","1","2021-01-29"
"강서구","C261022_화곡2동 864-45(고정3) 곰달래로 방향","방범","37.53240156890729","126.85535388802923","1","2021-01-29"
"강서구","S252009_화곡1동 354-61","방범","37.5324289","126.839441","1","2021-01-29"
"강서구","C261032_화곡2동 870-43(고정2) 곰달래로 35길 28-15 주평빌라 방향","방범","37.53247916758156","126.85388468303435","1","2021-01-29"
"강서구","C261013(A4019)_화곡2동 836-14 (구833-1 수정)","방범","37.532536","126.85721","1","2021-01-29"
"강서구","C261013(A4019)_화곡2동 836-14(보조1) 경희 하우스 (곰달래로47길 38)방향","방범","37.532536","126.85721","1","2021-01-29"
"강서구","C301021_화곡8동 158-18(고정1) 소공원 안골 어린이공원 방향","방범","37.53255","126.85128","1","2021-01-29"
"강서구","C301021_화곡8동 158-18(고정2) 곰달래로 방향","방범","37.53255","126.85128","1","2021-01-29"
"강서구","C261044_화곡2동 869-42(고정2)","방범","37.5325506","126.851666","1","2021-01-29"
"강서구","C261044_화곡2동 869-42(고정1)","방범","37.532550681557176","126.85166620198112","1","2021-01-29"
"강서구","C261039_화곡2동 870-24(고정1)","방범","37.532578348857854","126.85457825297096","1","2021-01-29"
"강서구","C281014(A4025)_화곡4동 798-17","방범","37.532608","126.860664","1","2021-01-29"
"강서구","C281014(A4025)_화곡4동 798-17(보조1) 덕원하이츠 빌라 (곰달래로55길 10-6)방향","방범","37.532608","126.860664","1","2021-01-29"
"강서구","C301041_화곡8동 392-42(고정1) 화곡8동 주민센터 방향","방범","37.53283504254652","126.84934157709583","1","2021-01-29"
"강서구","C251010(A2036)_화곡1동 354-54","방범","37.53285","126.840706","1","2021-01-29"
"강서구","C261012(A3003)_화곡2동 865-2","방범","37.5330681","126.8565083","1","2021-01-29"
"강서구","C261012(A3003)_화곡2동 865-2(보조1) 진흥아파트 방향","방범","37.5330681","126.8565083","1","2021-01-29"
"강서구","C251077_화곡1동 354-120(고정1) 복지아파트 방향","방범","37.53308692612873","126.83951086807359","1","2021-01-29"
"강서구","C251070_화곡1동 349-1(고정3) 화원중학교방향","방범","37.533162679687884","126.84380266547154","1","2021-01-29"
"강서구","C251070_화곡1동 349-1(고정2) 강서로방향","방범","37.53317846820086","126.84380535671117","1","2021-01-29"
"강서구","C251070_화곡1동 349-1(고정1) 강서로17길 36방향","방범","37.5331987003361","126.84379669071062","1","2021-01-29"
"강서구","C261032_화곡2동 870-115(고정1) 곰달래로 35길 28-15 주평빌라 방향","방범","37.53322481736635","126.85425741382724","1","2021-01-29"
"강서구","C281037_화곡4동 829-9(고정3) 곰달래로 방향","방범","37.53322860068096","126.85825840698503","1","2021-01-29"
"강서구","C281037_화곡4동 829-9(고정2) 신라쇼핑센터 방향","방범","37.53324434276459","126.85825261293261","1","2021-01-29"
"강서구","C281037_화곡4동 829-9(고정1) 곰달래로51길 46 도토리 어린이집 방향","방범","37.533246549898145","126.8582441052777","1","2021-01-29"
"강서구","C301040_화곡8동 392-9(고정1)곰달래로 방향","방범","37.53327160639068","126.8501952288585","1","2021-01-29"
"강서구","C301045_화곡8동 340-27(고정3) 화곡8동 주민센터 방향","방범","37.533295811290344","126.84831185080622","1","2021-01-29"
"강서구","C301045_화곡8동 340-27(고정4) 선교교회 방향","방범","37.53331156848054","126.84830888411063","1","2021-01-29"
"강서구","C281035_화곡4동 775-11(고정1) 남부시장 방향","방범","37.53331983863976","126.86345840033087","1","2021-01-29"
